loan_amnt,term,int_rate,grade,sub_grade,annual_inc,purpose,dti,fico_range_low,fico_range_high,duration,event_type,term_months
17000.0, 36 months,13.99,C,C4,58000.0,debt_consolidation,31.93,725.0,729.0,37.0,2,36.0
7350.0, 36 months,12.74,C,C1,110000.0,home_improvement,5.63,665.0,669.0,26.0,0,36.0
20000.0, 36 months,13.59,C,C2,24000.0,debt_consolidation,41.35,660.0,664.0,18.0,0,36.0
4000.0, 36 months,12.99,C,C2,70000.0,credit_card,12.84,670.0,674.0,34.0,0,36.0
40000.0, 60 months,13.59,C,C2,113000.0,credit_card,25.51,750.0,754.0,7.0,1,60.0
6000.0, 36 months,12.69,C,C2,42000.0,debt_consolidation,2.1,660.0,664.0,24.0,2,36.0
18000.0, 36 months,15.02,C,C3,42000.0,debt_consolidation,28.51,660.0,664.0,8.0,0,36.0
12000.0, 36 months,13.99,C,C3,44000.0,credit_card,31.95,690.0,694.0,15.0,1,36.0
25000.0, 60 months,12.61,C,C1,185000.0,debt_consolidation,32.62,710.0,714.0,11.0,0,60.0
20000.0, 60 months,12.79,C,C1,45760.0,credit_card,19.85,705.0,709.0,27.0,2,60.0
11200.0, 36 months,14.99,C,C4,32000.0,debt_consolidation,33.91,695.0,699.0,23.0,0,36.0
10000.0, 36 months,14.47,C,C2,37000.0,debt_consolidation,22.32,665.0,669.0,4.0,0,36.0
35000.0, 36 months,14.49,C,C4,101712.0,credit_card,24.56,670.0,674.0,34.0,2,36.0
16000.0, 60 months,15.61,C,C4,75000.0,debt_consolidation,22.69,690.0,694.0,60.0,2,60.0
30000.0, 60 months,15.49,C,C4,116000.0,home_improvement,20.77,700.0,704.0,9.0,0,60.0
32000.0, 36 months,15.49,C,C4,65000.0,debt_consolidation,15.07,680.0,684.0,3.0,2,36.0
30000.0, 60 months,12.69,C,C2,102000.0,debt_consolidation,14.73,730.0,734.0,45.0,0,60.0
4000.0, 36 months,14.49,C,C4,44200.0,debt_consolidation,9.8,660.0,664.0,12.0,2,36.0
10000.0, 36 months,12.74,C,C1,48000.0,credit_card,10.3,685.0,689.0,24.0,0,36.0
22700.0, 36 months,13.99,C,C3,110000.0,home_improvement,28.95,725.0,729.0,22.0,0,36.0
7000.0, 36 months,12.84,C,C2,14400.0,other,3.0,705.0,709.0,4.0,1,36.0
5175.0, 60 months,17.27,C,C5,50000.0,other,1.8,690.0,694.0,49.0,1,60.0
3800.0, 36 months,13.99,C,C4,80000.0,vacation,26.48,685.0,689.0,34.0,2,36.0
10750.0, 36 months,14.65,C,C5,59000.0,debt_consolidation,2.85,685.0,689.0,23.0,1,36.0
1000.0, 36 months,13.99,C,C4,32364.0,debt_consolidation,38.12,680.0,684.0,37.0,2,36.0
5500.0, 36 months,13.59,C,C2,73000.0,debt_consolidation,22.03,690.0,694.0,11.0,2,36.0
8650.0, 36 months,13.49,C,C2,27000.0,debt_consolidation,17.11,710.0,714.0,10.0,2,36.0
4500.0, 36 months,14.08,C,C3,42000.0,debt_consolidation,6.14,670.0,674.0,10.0,2,36.0
10000.0, 60 months,12.74,C,C1,70000.0,credit_card,8.5,685.0,689.0,23.0,0,60.0
12000.0, 36 months,14.99,C,C5,42000.0,debt_consolidation,15.22,675.0,679.0,29.0,1,36.0
24000.0, 60 months,12.99,C,C2,105000.0,debt_consolidation,5.98,665.0,669.0,20.0,2,60.0
16500.0, 60 months,13.33,C,C3,75000.0,debt_consolidation,15.73,715.0,719.0,13.0,2,60.0
28000.0, 60 months,11.99,C,C1,261000.0,debt_consolidation,12.2,680.0,684.0,37.0,0,60.0
7500.0, 36 months,12.59,C,C2,90000.0,debt_consolidation,21.0,695.0,699.0,8.0,2,36.0
20000.0, 36 months,16.02,C,C5,72000.0,debt_consolidation,20.94,690.0,694.0,14.0,0,36.0
21350.0, 60 months,13.49,C,C2,140000.0,debt_consolidation,21.97,715.0,719.0,28.0,0,60.0
9000.0, 36 months,11.99,C,C1,45000.0,credit_card,20.85,695.0,699.0,22.0,2,36.0
6000.0, 36 months,14.33,C,C1,50000.0,credit_card,25.33,675.0,679.0,36.0,2,36.0
3600.0, 36 months,13.06,C,C1,51000.0,other,21.04,695.0,699.0,10.0,0,36.0
22400.0, 60 months,14.65,C,C5,130000.0,credit_card,12.74,665.0,669.0,32.0,2,60.0
35000.0, 36 months,14.46,C,C4,83000.0,debt_consolidation,25.9,675.0,679.0,34.0,0,36.0
19075.0, 60 months,17.27,C,C5,47000.0,debt_consolidation,25.99,685.0,689.0,32.0,1,60.0
4750.0, 36 months,14.16,C,C2,55000.0,home_improvement,6.85,660.0,664.0,15.0,1,36.0
9925.0, 36 months,16.24,C,C5,42000.0,small_business,14.51,670.0,674.0,36.0,2,36.0
13000.0, 36 months,15.99,C,C5,70000.0,small_business,21.34,660.0,664.0,17.0,2,36.0
6025.0, 36 months,12.74,C,C1,42000.0,credit_card,17.2,670.0,674.0,19.0,2,36.0
13200.0, 36 months,14.08,C,C3,45000.0,credit_card,23.01,660.0,664.0,3.0,2,36.0
7500.0, 36 months,13.33,C,C3,98600.0,debt_consolidation,17.08,660.0,664.0,35.0,2,36.0
32000.0, 60 months,16.91,C,C5,82500.0,debt_consolidation,13.82,715.0,719.0,5.0,0,60.0
8000.0, 36 months,14.47,C,C2,72000.0,debt_consolidation,25.72,680.0,684.0,7.0,0,36.0
10200.0, 36 months,12.79,C,C1,83108.0,other,11.78,665.0,669.0,6.0,2,36.0
5000.0, 36 months,14.99,C,C5,130000.0,vacation,9.23,710.0,714.0,20.0,1,36.0
3500.0, 36 months,14.08,C,C3,22000.0,debt_consolidation,10.86,660.0,664.0,22.0,2,36.0
24000.0, 60 months,14.33,C,C2,56800.0,debt_consolidation,19.56,680.0,684.0,25.0,1,60.0
1800.0, 36 months,12.69,C,C2,98000.0,other,10.29,660.0,664.0,36.0,2,36.0
20000.0, 60 months,15.49,C,C4,72000.0,debt_consolidation,11.28,660.0,664.0,10.0,0,60.0
35000.0, 36 months,15.31,C,C5,123000.0,debt_consolidation,4.26,665.0,669.0,24.0,1,36.0
4000.0, 36 months,12.74,C,C1,37000.0,other,20.3,690.0,694.0,5.0,2,36.0
19350.0, 36 months,13.67,C,C3,104000.0,credit_card,1.68,695.0,699.0,34.0,0,36.0
15000.0, 60 months,16.91,C,C5,64000.0,credit_card,31.78,685.0,689.0,5.0,0,60.0
15000.0, 36 months,11.99,C,C1,45500.0,debt_consolidation,9.71,705.0,709.0,7.0,2,36.0
25000.0, 60 months,13.99,C,C3,56000.0,credit_card,29.23,755.0,759.0,30.0,0,60.0
12000.0, 36 months,13.99,C,C4,40000.0,debt_consolidation,22.08,680.0,684.0,26.0,1,36.0
25000.0, 60 months,16.14,C,C4,80000.0,debt_consolidation,16.68,680.0,684.0,8.0,0,60.0
28000.0, 36 months,14.99,C,C5,85000.0,debt_consolidation,26.31,680.0,684.0,36.0,2,36.0
30000.0, 36 months,13.67,C,C3,90000.0,debt_consolidation,19.6,710.0,714.0,33.0,0,36.0
9450.0, 36 months,12.69,C,C2,27000.0,debt_consolidation,25.69,660.0,664.0,2.0,1,36.0
1500.0, 36 months,15.05,C,C4,65000.0,other,15.01,660.0,664.0,19.0,0,36.0
35000.0, 60 months,14.99,C,C5,145000.0,credit_card,20.36,700.0,704.0,54.0,0,60.0
8000.0, 36 months,14.99,C,C5,63000.0,debt_consolidation,9.52,710.0,714.0,36.0,2,36.0
2150.0, 36 months,12.69,C,C2,50000.0,other,20.21,660.0,664.0,37.0,2,36.0
20000.0, 60 months,12.61,C,C1,56000.0,credit_card,15.43,755.0,759.0,12.0,0,60.0
15000.0, 36 months,13.99,C,C4,72000.0,other,38.63,670.0,674.0,19.0,1,36.0
6000.0, 36 months,14.99,C,C4,40000.0,medical,29.31,660.0,664.0,22.0,2,36.0
10000.0, 36 months,13.44,C,C3,45700.0,debt_consolidation,12.95,680.0,684.0,36.0,2,36.0
10000.0, 36 months,12.99,C,C2,32000.0,car,25.36,660.0,664.0,7.0,1,36.0
14000.0, 36 months,12.62,C,C1,75000.0,debt_consolidation,18.35,705.0,709.0,11.0,2,36.0
28000.0, 60 months,13.33,C,C3,135000.0,debt_consolidation,19.25,665.0,669.0,17.0,2,60.0
21000.0, 60 months,12.99,C,C2,62801.0,debt_consolidation,17.59,685.0,689.0,29.0,2,60.0
8800.0, 36 months,12.59,C,C2,70600.0,credit_card,11.68,680.0,684.0,30.0,1,36.0
10000.0, 36 months,12.39,C,C1,62000.0,debt_consolidation,20.44,670.0,674.0,29.0,2,36.0
30000.0, 36 months,14.33,C,C1,140000.0,debt_consolidation,11.29,695.0,699.0,25.0,2,36.0
7800.0, 36 months,13.59,C,C2,53000.0,debt_consolidation,14.86,685.0,689.0,7.0,2,36.0
12000.0, 60 months,15.05,C,C4,51795.0,debt_consolidation,29.15,715.0,719.0,19.0,0,60.0
12000.0, 36 months,15.22,C,C3,50000.0,debt_consolidation,26.71,670.0,674.0,2.0,2,36.0
20000.0, 60 months,16.14,C,C4,90000.0,major_purchase,18.81,675.0,679.0,4.0,0,60.0
10550.0, 36 months,11.99,C,C1,30000.0,debt_consolidation,23.44,670.0,674.0,34.0,0,36.0
20625.0, 36 months,13.99,C,C3,110000.0,debt_consolidation,16.16,750.0,754.0,15.0,2,36.0
22725.0, 60 months,14.08,C,C3,50000.0,other,32.49,740.0,744.0,15.0,0,60.0
10000.0, 60 months,13.99,C,C1,61100.0,debt_consolidation,30.46,700.0,704.0,56.0,2,60.0
30000.0, 36 months,14.99,C,C4,400000.0,credit_card,16.84,670.0,674.0,24.0,0,36.0
21000.0, 60 months,15.04,C,C4,152007.0,credit_card,24.7,715.0,719.0,11.0,0,60.0
10000.0, 36 months,13.99,C,C3,55000.0,major_purchase,17.67,715.0,719.0,8.0,2,36.0
24000.0, 60 months,14.08,C,C3,227000.0,debt_consolidation,17.56,725.0,729.0,21.0,2,60.0
15000.0, 60 months,13.33,C,C3,30000.0,credit_card,30.88,710.0,714.0,46.0,0,60.0
10000.0, 36 months,16.46,C,C5,40000.0,debt_consolidation,13.77,690.0,694.0,9.0,0,36.0
22675.0, 36 months,12.62,C,C1,95000.0,other,17.03,725.0,729.0,11.0,2,36.0
20000.0, 60 months,13.99,C,C4,60000.0,debt_consolidation,5.92,660.0,664.0,6.0,2,60.0
12000.0, 60 months,15.99,C,C5,72000.0,debt_consolidation,11.69,685.0,689.0,28.0,0,60.0
7500.0, 36 months,12.69,C,C2,62150.0,other,18.13,685.0,689.0,11.0,2,36.0
14725.0, 36 months,13.99,C,C4,60000.0,debt_consolidation,32.44,680.0,684.0,28.0,2,36.0
20000.0, 36 months,12.79,C,C1,208000.0,credit_card,7.57,675.0,679.0,22.0,2,36.0
10000.0, 36 months,12.62,C,C1,70000.0,debt_consolidation,18.21,685.0,689.0,18.0,0,36.0
21600.0, 60 months,14.65,C,C5,100980.0,debt_consolidation,18.93,670.0,674.0,11.0,2,60.0
10000.0, 36 months,14.99,C,C5,35000.0,debt_consolidation,35.39,660.0,664.0,36.0,2,36.0
1925.0, 36 months,13.99,C,C3,66000.0,debt_consolidation,4.31,715.0,719.0,12.0,1,36.0
16500.0, 36 months,13.33,C,C3,46000.0,debt_consolidation,29.27,690.0,694.0,7.0,1,36.0
12000.0, 36 months,13.59,C,C2,42000.0,debt_consolidation,46.23,720.0,724.0,14.0,0,36.0
6000.0, 36 months,14.33,C,C1,41000.0,debt_consolidation,10.89,660.0,664.0,36.0,2,36.0
24200.0, 60 months,13.98,C,C3,138000.0,debt_consolidation,23.34,700.0,704.0,56.0,2,60.0
12000.0, 36 months,14.47,C,C2,37232.0,credit_card,35.91,715.0,719.0,8.0,0,36.0
1200.0, 36 months,13.99,C,C3,24000.0,debt_consolidation,7.75,690.0,694.0,15.0,2,36.0
39900.0, 36 months,13.99,C,C3,173500.0,credit_card,30.19,760.0,764.0,7.0,2,36.0
11000.0, 36 months,14.31,C,C4,55000.0,debt_consolidation,9.95,670.0,674.0,17.0,2,36.0
9600.0, 36 months,15.8,C,C3,85000.0,home_improvement,5.63,685.0,689.0,33.0,1,36.0
15000.0, 36 months,14.47,C,C2,105000.0,debt_consolidation,21.66,680.0,684.0,4.0,0,36.0
35000.0, 36 months,15.31,C,C4,84000.0,debt_consolidation,6.09,695.0,699.0,26.0,2,36.0
13000.0, 36 months,16.02,C,C5,48521.91,credit_card,15.24,665.0,669.0,19.0,1,36.0
21000.0, 60 months,13.35,C,C2,70000.0,debt_consolidation,29.44,710.0,714.0,35.0,1,60.0
13200.0, 36 months,15.99,C,C5,30000.0,debt_consolidation,29.16,690.0,694.0,27.0,0,36.0
4000.0, 36 months,13.18,C,C3,46000.0,debt_consolidation,17.04,670.0,674.0,26.0,1,36.0
1000.0, 36 months,13.59,C,C2,30000.0,medical,2.68,665.0,669.0,17.0,0,36.0
11200.0, 36 months,14.46,C,C4,40000.0,debt_consolidation,12.42,695.0,699.0,10.0,2,36.0
2050.0, 36 months,13.49,C,C2,50000.0,other,30.17,705.0,709.0,30.0,0,36.0
15600.0, 36 months,13.67,C,C3,93000.0,debt_consolidation,18.9,685.0,689.0,34.0,0,36.0
15550.0, 36 months,13.99,C,C4,55000.0,debt_consolidation,34.14,685.0,689.0,28.0,2,36.0
3600.0, 36 months,12.29,C,C1,17992.0,home_improvement,23.08,675.0,679.0,18.0,2,36.0
28000.0, 60 months,14.07,C,C3,134000.0,home_improvement,12.21,740.0,744.0,11.0,0,60.0
14600.0, 60 months,12.62,C,C1,52000.0,credit_card,16.8,725.0,729.0,16.0,0,60.0
10000.0, 36 months,13.49,C,C2,120000.0,house,31.14,730.0,734.0,19.0,2,36.0
5000.0, 36 months,12.69,C,C2,55000.0,debt_consolidation,27.19,665.0,669.0,22.0,2,36.0
6000.0, 36 months,13.99,C,C4,78500.0,credit_card,14.86,675.0,679.0,8.0,2,36.0
12000.0, 36 months,14.99,C,C5,75000.0,debt_consolidation,12.1,660.0,664.0,11.0,2,36.0
20000.0, 60 months,13.56,C,C1,75172.0,debt_consolidation,17.99,700.0,704.0,5.0,0,60.0
12200.0, 36 months,13.99,C,C3,47000.0,debt_consolidation,29.57,670.0,674.0,26.0,0,36.0
1600.0, 36 months,16.02,C,C5,23000.0,vacation,17.12,735.0,739.0,19.0,0,36.0
20000.0, 36 months,16.02,C,C5,105600.0,debt_consolidation,13.83,670.0,674.0,2.0,2,36.0
20000.0, 36 months,11.99,C,C1,81500.0,debt_consolidation,21.57,660.0,664.0,21.0,2,36.0
24000.0, 60 months,12.61,C,C1,45000.0,home_improvement,22.8,740.0,744.0,11.0,0,60.0
10750.0, 36 months,13.68,C,C1,31904.0,credit_card,23.66,675.0,679.0,36.0,2,36.0
8000.0, 36 months,12.69,C,C2,75000.0,credit_card,36.46,690.0,694.0,29.0,1,36.0
14000.0, 36 months,14.47,C,C2,97000.0,debt_consolidation,12.71,705.0,709.0,8.0,0,36.0
24750.0, 60 months,14.65,C,C5,91000.0,home_improvement,12.02,665.0,669.0,25.0,2,60.0
11500.0, 36 months,15.49,C,C4,60000.0,debt_consolidation,21.52,695.0,699.0,10.0,0,36.0
14875.0, 60 months,13.59,C,C2,50000.0,debt_consolidation,27.99,705.0,709.0,22.0,0,60.0
35000.0, 60 months,13.33,C,C3,140000.0,debt_consolidation,15.21,720.0,724.0,43.0,0,60.0
40000.0, 36 months,13.59,C,C2,150000.0,debt_consolidation,20.37,660.0,664.0,17.0,0,36.0
36000.0, 60 months,12.74,C,C1,65000.0,credit_card,51.64,695.0,699.0,23.0,0,60.0
24000.0, 60 months,16.46,C,C5,85000.0,credit_card,34.52,710.0,714.0,9.0,0,60.0
21000.0, 60 months,13.33,C,C3,84000.0,debt_consolidation,17.8,680.0,684.0,43.0,0,60.0
19200.0, 60 months,16.02,C,C5,90000.0,debt_consolidation,7.23,680.0,684.0,19.0,0,60.0
16000.0, 60 months,12.29,C,C1,120000.0,debt_consolidation,14.34,710.0,714.0,27.0,1,60.0
40000.0, 60 months,12.74,C,C1,162380.0,medical,8.98,735.0,739.0,14.0,1,60.0
25000.0, 36 months,13.98,C,C3,104911.0,debt_consolidation,21.82,675.0,679.0,36.0,2,36.0
25000.0, 36 months,16.91,C,C5,51000.0,debt_consolidation,13.34,705.0,709.0,7.0,0,36.0
16000.0, 60 months,15.02,C,C3,75000.0,debt_consolidation,7.41,680.0,684.0,3.0,0,60.0
21000.0, 36 months,14.31,C,C4,140000.0,debt_consolidation,16.02,685.0,689.0,33.0,2,36.0
35000.0, 60 months,12.99,C,C2,133000.0,credit_card,13.02,665.0,669.0,35.0,2,60.0
10000.0, 60 months,16.46,C,C5,39000.0,credit_card,20.37,675.0,679.0,9.0,0,60.0
8475.0, 36 months,14.08,C,C3,23600.0,credit_card,20.85,755.0,759.0,20.0,0,36.0
16000.0, 60 months,14.3,C,C1,126998.0,credit_card,23.53,725.0,729.0,50.0,1,60.0
9000.0, 36 months,12.79,C,C1,83000.0,debt_consolidation,1.72,670.0,674.0,9.0,2,36.0
18000.0, 60 months,13.44,C,C3,200000.0,debt_consolidation,7.92,665.0,669.0,39.0,0,60.0
12000.0, 36 months,13.59,C,C2,35000.0,home_improvement,17.15,665.0,669.0,16.0,0,36.0
7000.0, 60 months,15.27,C,C4,37500.0,other,22.75,685.0,689.0,34.0,2,60.0
10000.0, 60 months,12.99,C,C1,61000.0,debt_consolidation,17.61,690.0,694.0,27.0,1,60.0
16000.0, 60 months,12.69,C,C2,55000.0,credit_card,15.54,700.0,704.0,25.0,1,60.0
16800.0, 36 months,13.49,C,C2,66000.0,other,14.53,695.0,699.0,30.0,2,36.0
10000.0, 36 months,15.99,C,C5,36000.0,other,34.63,670.0,674.0,15.0,2,36.0
18200.0, 60 months,14.52,C,C3,105000.0,home_improvement,27.6,685.0,689.0,9.0,0,60.0
20000.0, 60 months,13.33,C,C3,70000.0,debt_consolidation,24.33,665.0,669.0,26.0,1,60.0
15000.0, 36 months,11.09,C,C2,32000.0,debt_consolidation,4.8,695.0,699.0,16.0,1,36.0
15000.0, 36 months,12.29,C,C1,65000.0,credit_card,22.56,665.0,669.0,22.0,1,36.0
15000.0, 60 months,12.62,C,C1,81000.0,debt_consolidation,15.84,660.0,664.0,16.0,0,60.0
11000.0, 60 months,13.67,C,C3,32000.0,debt_consolidation,6.98,745.0,749.0,33.0,0,60.0
32000.0, 60 months,13.67,C,C4,95105.28,major_purchase,29.16,670.0,674.0,17.0,2,60.0
5050.0, 36 months,14.49,C,C4,36000.0,debt_consolidation,2.9,670.0,674.0,31.0,0,36.0
10000.0, 36 months,14.31,C,C4,53500.0,debt_consolidation,24.38,695.0,699.0,6.0,2,36.0
5000.0, 36 months,12.62,C,C1,72000.0,debt_consolidation,17.98,665.0,669.0,13.0,2,36.0
19000.0, 36 months,15.02,C,C3,85500.0,credit_card,20.95,705.0,709.0,3.0,0,36.0
14400.0, 36 months,12.69,C,C2,60000.0,debt_consolidation,20.92,675.0,679.0,36.0,2,36.0
20000.0, 60 months,14.49,C,C4,45000.0,major_purchase,31.55,695.0,699.0,31.0,0,60.0
16000.0, 60 months,13.99,C,C3,240000.0,debt_consolidation,20.93,690.0,694.0,29.0,0,60.0
11000.0, 36 months,12.74,C,C1,50000.0,credit_card,9.7,660.0,664.0,24.0,0,36.0
11000.0, 36 months,11.99,C,C1,82000.0,credit_card,23.22,680.0,684.0,28.0,2,36.0
8000.0, 36 months,13.99,C,C3,43000.0,debt_consolidation,32.99,660.0,664.0,23.0,0,36.0
10000.0, 60 months,13.98,C,C3,42000.0,debt_consolidation,26.63,710.0,714.0,5.0,1,60.0
14000.0, 60 months,15.49,C,C4,61000.0,debt_consolidation,13.55,725.0,729.0,9.0,0,60.0
21000.0, 36 months,12.79,C,C1,115000.0,debt_consolidation,10.37,675.0,679.0,26.0,2,36.0
10000.0, 60 months,13.59,C,C2,77000.0,credit_card,32.53,675.0,679.0,20.0,0,60.0
4800.0, 36 months,12.69,C,C2,44000.0,debt_consolidation,20.21,670.0,674.0,31.0,2,36.0
12000.0, 36 months,14.47,C,C2,115000.0,debt_consolidation,6.82,670.0,674.0,36.0,2,36.0
24000.0, 60 months,14.49,C,C4,75000.0,debt_consolidation,14.1,695.0,699.0,53.0,0,60.0
30000.0, 60 months,13.99,C,C3,100000.0,credit_card,3.85,685.0,689.0,18.0,1,60.0
6000.0, 36 months,16.02,C,C5,50000.0,debt_consolidation,24.82,690.0,694.0,15.0,0,36.0
3500.0, 36 months,12.29,C,C1,40000.0,credit_card,25.22,705.0,709.0,31.0,2,36.0
11000.0, 36 months,16.14,C,C4,84000.0,debt_consolidation,20.5,690.0,694.0,7.0,0,36.0
14400.0, 36 months,12.79,C,C1,49000.0,debt_consolidation,22.4,670.0,674.0,31.0,0,36.0
15000.0, 60 months,15.04,C,C4,44000.0,debt_consolidation,5.97,690.0,694.0,11.0,0,60.0
21000.0, 60 months,14.47,C,C2,122000.0,credit_card,19.2,700.0,704.0,6.0,0,60.0
15000.0, 60 months,15.99,C,C5,73000.0,credit_card,17.66,665.0,669.0,28.0,0,60.0
24000.0, 60 months,12.74,C,C1,96000.0,home_improvement,24.5,700.0,704.0,22.0,0,60.0
6000.0, 36 months,14.03,C,C2,58000.0,debt_consolidation,10.01,670.0,674.0,9.0,0,36.0
6000.0, 36 months,12.29,C,C1,30000.0,debt_consolidation,35.56,710.0,714.0,28.0,2,36.0
6400.0, 36 months,12.79,C,C1,60000.0,debt_consolidation,22.52,660.0,664.0,32.0,0,36.0
20000.0, 36 months,13.56,C,C1,102455.0,debt_consolidation,1.45,705.0,709.0,3.0,0,36.0
16000.0, 60 months,14.46,C,C4,55000.0,debt_consolidation,27.27,680.0,684.0,29.0,2,60.0
6000.0, 36 months,16.91,C,C5,28000.0,debt_consolidation,34.63,710.0,714.0,3.0,0,36.0
10000.0, 60 months,13.58,C,C2,33300.0,credit_card,6.77,665.0,669.0,12.0,0,60.0
16050.0, 60 months,15.05,C,C4,64500.0,credit_card,27.31,720.0,724.0,15.0,0,60.0
5000.0, 36 months,16.02,C,C5,19000.0,other,27.46,695.0,699.0,15.0,0,36.0
5750.0, 36 months,13.35,C,C2,54000.0,debt_consolidation,21.33,700.0,704.0,18.0,2,36.0
5850.0, 36 months,13.99,C,C4,85000.0,debt_consolidation,7.21,675.0,679.0,37.0,2,36.0
13800.0, 60 months,14.47,C,C2,79000.0,debt_consolidation,39.72,725.0,729.0,7.0,0,60.0
25000.0, 60 months,13.99,C,C3,135396.0,debt_consolidation,13.45,715.0,719.0,24.0,0,60.0
15400.0, 36 months,15.31,C,C5,35000.0,other,31.07,695.0,699.0,36.0,2,36.0
2400.0, 36 months,14.65,C,C5,62000.0,credit_card,15.8,665.0,669.0,33.0,2,36.0
25000.0, 60 months,15.05,C,C4,120000.0,debt_consolidation,4.26,685.0,689.0,13.0,1,60.0
10000.0, 60 months,16.02,C,C5,50000.0,debt_consolidation,16.99,685.0,689.0,15.0,0,60.0
9600.0, 36 months,13.67,C,C3,39000.0,debt_consolidation,30.74,690.0,694.0,33.0,0,36.0
17275.0, 36 months,14.64,C,C3,43250.0,debt_consolidation,12.71,665.0,669.0,21.0,1,36.0
10500.0, 60 months,15.05,C,C4,30000.0,debt_consolidation,19.6,665.0,669.0,12.0,1,60.0
10000.0, 36 months,13.59,C,C2,68000.0,credit_card,14.75,665.0,669.0,2.0,2,36.0
12000.0, 36 months,14.47,C,C2,26000.0,credit_card,16.25,685.0,689.0,3.0,0,36.0
16000.0, 60 months,13.49,C,C2,100000.0,debt_consolidation,7.64,700.0,704.0,4.0,2,60.0
13800.0, 36 months,16.02,C,C5,75000.0,house,8.99,670.0,674.0,17.0,0,36.0
16000.0, 60 months,15.05,C,C4,80000.0,debt_consolidation,28.46,730.0,734.0,18.0,0,60.0
10000.0, 36 months,13.59,C,C2,48600.0,home_improvement,26.79,705.0,709.0,18.0,0,36.0
20000.0, 60 months,12.61,C,C1,140000.0,home_improvement,26.02,670.0,674.0,10.0,0,60.0
1600.0, 36 months,13.06,C,C1,34000.0,debt_consolidation,14.05,680.0,684.0,9.0,0,36.0
16000.0, 60 months,13.98,C,C3,80000.0,debt_consolidation,9.66,705.0,709.0,44.0,1,60.0
4000.0, 36 months,12.29,C,C1,94000.0,home_improvement,12.26,660.0,664.0,16.0,2,36.0
10000.0, 60 months,14.03,C,C2,54000.0,credit_card,3.79,705.0,709.0,9.0,2,60.0
30000.0, 60 months,14.08,C,C3,200000.0,home_improvement,9.04,680.0,684.0,21.0,0,60.0
11200.0, 36 months,16.02,C,C5,40000.0,credit_card,19.95,660.0,664.0,17.0,0,36.0
14000.0, 36 months,12.79,C,C1,45000.0,credit_card,8.85,680.0,684.0,30.0,0,36.0
19200.0, 36 months,12.99,C,C1,95000.0,debt_consolidation,22.55,670.0,674.0,15.0,1,36.0
2400.0, 36 months,17.27,C,C5,49300.0,credit_card,17.91,675.0,679.0,36.0,2,36.0
10000.0, 36 months,12.59,C,C2,100000.0,other,7.42,725.0,729.0,36.0,2,36.0
30000.0, 60 months,16.01,C,C5,75000.0,debt_consolidation,23.92,675.0,679.0,12.0,0,60.0
10450.0, 36 months,14.47,C,C2,41600.0,credit_card,29.46,685.0,689.0,4.0,0,36.0
5000.0, 36 months,14.08,C,C3,40000.0,debt_consolidation,26.09,665.0,669.0,14.0,0,36.0
7000.0, 36 months,13.59,C,C2,90000.0,other,32.25,715.0,719.0,20.0,0,36.0
15000.0, 60 months,12.69,C,C2,67000.0,major_purchase,26.92,675.0,679.0,47.0,0,60.0
15000.0, 60 months,15.02,C,C3,74000.0,credit_card,18.96,700.0,704.0,7.0,0,60.0
12600.0, 36 months,13.49,C,C2,30000.0,debt_consolidation,26.92,705.0,709.0,32.0,0,36.0
21100.0, 36 months,16.02,C,C5,48000.0,debt_consolidation,33.23,690.0,694.0,22.0,0,36.0
7500.0, 36 months,13.33,C,C3,81000.0,other,10.0,670.0,674.0,36.0,2,36.0
14700.0, 36 months,14.65,C,C5,35000.0,credit_card,16.84,710.0,714.0,13.0,1,36.0
32000.0, 36 months,14.49,C,C4,140000.0,debt_consolidation,16.21,665.0,669.0,16.0,1,36.0
27500.0, 36 months,14.64,C,C3,200000.0,debt_consolidation,9.23,670.0,674.0,9.0,2,36.0
30000.0, 36 months,15.59,C,C5,96000.0,debt_consolidation,22.33,680.0,684.0,19.0,2,36.0
18000.0, 36 months,12.88,C,C2,85000.0,debt_consolidation,14.26,685.0,689.0,37.0,2,36.0
6400.0, 36 months,15.31,C,C5,79000.0,debt_consolidation,20.92,665.0,669.0,35.0,0,36.0
10000.0, 36 months,12.99,C,C2,83000.0,other,11.31,710.0,714.0,33.0,0,36.0
15000.0, 36 months,13.58,C,C2,54000.0,medical,8.18,735.0,739.0,10.0,0,36.0
6000.0, 36 months,13.59,C,C2,82000.0,other,14.88,660.0,664.0,15.0,2,36.0
3000.0, 36 months,16.14,C,C4,42000.0,other,9.14,665.0,669.0,5.0,0,36.0
7000.0, 36 months,12.74,C,C1,35000.0,debt_consolidation,11.73,680.0,684.0,28.0,0,36.0
24000.0, 60 months,16.91,C,C5,100000.0,debt_consolidation,22.34,700.0,704.0,7.0,0,60.0
12000.0, 60 months,15.05,C,C4,90000.0,debt_consolidation,16.15,680.0,684.0,11.0,1,60.0
12000.0, 36 months,13.33,C,C3,48670.0,home_improvement,17.81,705.0,709.0,32.0,2,36.0
15000.0, 60 months,12.99,C,C1,175000.0,debt_consolidation,10.71,670.0,674.0,51.0,0,60.0
17000.0, 36 months,13.99,C,C4,52000.0,credit_card,16.9,665.0,669.0,36.0,2,36.0
40000.0, 60 months,16.02,C,C5,92000.0,small_business,23.85,685.0,689.0,15.0,0,60.0
2100.0, 36 months,12.99,C,C2,78300.0,home_improvement,15.97,680.0,684.0,26.0,2,36.0
